character_id,move_index,complete,faf,frames,grabs,hurtboxes,name,notes,type,value
70_piranha-plant,18,,34,34,"[{'id': '0', 'bone': 'top', 'size': '3.3', 'x': '0.0', 'y': '6.6', 'z': '4.0', 'x2': '0.0', 'y2': '6.6', 'z2': '11.0', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_g', 'frames': [6, 7], 'color': '#800080', 'notes': ''}, {'id': '1', 'bone': 'top', 'size': '1.65', 'x': '0.0', 'y': '6.6', 'z': '2.35', 'x2': '0.0', 'y2': '6.6', 'z2': '12.65', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_a', 'frames': [6, 7], 'color': '#400040', 'notes': ''}]",,Grab,,,PiranhaPlantGrab
70_piranha-plant,19,,42,42,"[{'id': '0', 'bone': 'top', 'size': '3.0', 'x': '0.0', 'y': '6.6', 'z': '4.0', 'x2': '0.0', 'y2': '6.6', 'z2': '11.5', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_g', 'frames': [9, 10], 'color': '#800080', 'notes': ''}, {'id': '1', 'bone': 'top', 'size': '1.5', 'x': '0.0', 'y': '6.6', 'z': '2.5', 'x2': '0.0', 'y2': '6.6', 'z2': '13.0', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_a', 'frames': [9, 10], 'color': '#400040', 'notes': ''}]",,Dash Grab,,,PiranhaPlantDashGrab
70_piranha-plant,20,,36,36,"[{'id': '0', 'bone': 'top', 'size': '3.3', 'x': '0.0', 'y': '6.6', 'z': '-4.0', 'x2': '0.0', 'y2': '6.6', 'z2': '-14.0', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_g', 'frames': [9, 10], 'color': '#800080', 'notes': ''}, {'id': '1', 'bone': 'top', 'size': '1.65', 'x': '0.0', 'y': '6.6', 'z': '-2.35', 'x2': '0.0', 'y2': '6.6', 'z2': '-15.65', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_a', 'frames': [9, 10], 'color': '#400040', 'notes': ''}]",,Pivot Grab,,,PiranhaPlantPivotGrab
70_piranha-plant,21,,6,6,,,Pummel,,,PiranhaPlantPummel
70_piranha-plant,22,,31,31,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14], 'color': 'lightgreen', 'notes': ''}]",Forward Throw,,,PiranhaPlantFThrow
70_piranha-plant,23,,34,34,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], 'color': 'lightgreen', 'notes': ''}]",Back Throw,,,PiranhaPlantBThrow
70_piranha-plant,24,,49,49,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'color': 'lightgreen', 'notes': ''}]",Up Throw,,,PiranhaPlantUThrow
70_piranha-plant,25,,47,47,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31], 'color': 'lightgreen', 'notes': ''}]",Down Throw,,,PiranhaPlantDThrow
70_piranha-plant,26,,133,133,,,Ptooie,,,PiranhaPlantPtooie
70_piranha-plant,27,,102,102,,,Poison Breath (Min),,,PiranhaPlantPoisonBreathMin
70_piranha-plant,28,,142,142,,,Poison Breath (Max),,,PiranhaPlantPoisonBreathMax
70_piranha-plant,29,,134,134,,,Piranhacopter,Landing Lag between 17-21 frames,,PiranhaPlantPiranhacopter
70_piranha-plant,30,,24,24,,"[{'type': 'Damage-based Armor', 'bone': 'neck4', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], 'color': '#2F152E', 'notes': ''}, {'type': 'Damage-based Armor', 'bone': 'neck5', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], 'color': '#2F152E', 'notes': ''}, {'type': 'Damage-based Armor', 'bone': 'neck7', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], 'color': '#2F152E', 'notes': ''}, {'type': 'Damage-based Armor', 'bone': 'neck9', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], 'color': '#2F152E', 'notes': ''}, {'type': 'Intangible', 'bone': 'mouth', 'hp': '', 'frames': [4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], 'color': 'darkblue', 'notes': ''}, {'type': 'Intangible', 'bone': 'lipu3', 'hp': '', 'frames': [4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], 'color': 'darkblue', 'notes': ''}, {'type': 'Intangible', 'bone': 'lipd3', 'hp': '', 'frames': [4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], 'color': 'darkblue', 'notes': ''}]",Long-Stem Strike,,,PiranhaPlantLong-StemStrike
70_piranha-plant,31,,55,55,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23], 'color': 'darkblue', 'notes': ''}]",Ledge Attack,,,PiranhaPlantLedgeAttack
70_piranha-plant,32,,45,45,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25], 'color': 'darkblue', 'notes': ''}]",Getup Attack (Up),,,PiranhaPlantGetupAttackU
70_piranha-plant,33,,45,45,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25], 'color': 'darkblue', 'notes': ''}]",Getup Attack (Down),,,PiranhaPlantGetupAttackD
70_piranha-plant,34,,49,49,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7], 'color': 'darkblue', 'notes': ''}]",Trip Attack,,,PiranhaPlantTripAttack
70_piranha-plant,35,,20,20,,"[{'type': 'Intangible', 'bone': 'mouth', 'hp': '', 'frames': [10, 11, 12, 13], 'color': 'darkblue', 'notes': ''}, {'type': 'Intangible', 'bone': 'lipu3', 'hp': '', 'frames': [10, 11, 12, 13], 'color': 'darkblue', 'notes': ''}, {'type': 'Intangible', 'bone': 'lipd3', 'hp': '', 'frames': [10, 11, 12, 13], 'color': 'darkblue', 'notes': ''}, {'type': 'Intangible', 'bone': 'neck8', 'hp': '', 'frames': [10, 11, 12, 13], 'color': 'darkblue', 'notes': ''}, {'type': 'Intangible', 'bone': 'neck6', 'hp': '', 'frames': [10, 11, 12, 13], 'color': 'darkblue', 'notes': ''}]",Footstool Attack,,,PiranhaPlantFootstoolAttack
71_joker,0,,23,23,,,Jab 1,,,JokerJab1
71_joker,1,,23,23,,,Jab 1 (Arsene),,,JokerJab1Arsene
71_joker,2,,23,23,,,Jab 2,,,JokerJab2
71_joker,3,,23,23,,,Jab 2 (Arsene),,,JokerJab2Arsene
71_joker,4,,34,34,,,Jab 3,,,JokerJab3
71_joker,5,,34,34,,,Jab 3 (Arsene),,,JokerJab3Arsene
71_joker,6,,34,34,,,Forward Tilt,,,JokerFTilt
71_joker,7,,34,34,,,Forward Tilt (Arsene),,,JokerFTiltArsene
71_joker,8,,34,34,,,Forward Tilt (Up),,,JokerFTiltUp
71_joker,9,,34,34,,,"Forward Tilt (Up, Arsene)",,,JokerFTiltUpArsene
71_joker,10,,34,34,,,Forward Tilt (Down),,,JokerFTiltDown
71_joker,11,,34,34,,,"Forward Tilt (Down, Arsene)",,,JokerFTiltDownArsene
71_joker,12,,40,40,,,Up Tilt,,,JokerUTilt
71_joker,13,,40,40,,,Up Tilt (Arsene),,,JokerUTiltArsene
71_joker,14,,37,37,,,Down Tilt,,,JokerDTilt
71_joker,15,,37,37,,,Down Tilt (Arsene),,,JokerDTiltArsene
71_joker,16,,45,45,,,Dash Attack,,,JokerDashAttack
71_joker,17,,45,45,,,Dash Attack (Arsene),,,JokerDashAttackArsene
71_joker,18,,47,47,,,Forward Smash,,,JokerFSmash
71_joker,19,,47,47,,,Forward Smash (Arsene),,,JokerFSmashArsene
71_joker,20,,51,51,,,Up Smash,,,JokerUSmash
71_joker,21,,51,51,,,Up Smash (Arsene),,,JokerUSmashArsene
71_joker,22,,51,51,,,Down Smash,,,JokerDSmash
71_joker,23,,51,51,,,Down Smash (Arsene),,,JokerDSmashArsene
71_joker,24,,54,54,,,Neutral Air,,,JokerNAir
71_joker,25,,54,54,,,Neutral Air (Arsene),,,JokerNAirArsene
71_joker,26,,47,47,,,Forward Air,,,JokerFAir
71_joker,27,,47,47,,,Forward Air (Arsene),,,JokerFAirArsene
71_joker,28,,31,31,,,Back Air,,,JokerBAir
71_joker,29,,31,31,,,Back Air (Arsene),,,JokerBAirArsene
71_joker,30,,39,39,,,Up Air,,,JokerUAir
71_joker,31,,39,39,,,Up Air (Arsene),,,JokerUAirArsene
71_joker,32,,46,46,,,Down Air,,,JokerDAir
71_joker,33,,46,46,,,Down Air (Arsene),,,JokerDAirArsene
71_joker,34,,34,34,"[{'id': '0', 'bone': 'top', 'size': '3.3', 'x': '0.0', 'y': '8.1', 'z': '4.5', 'x2': '0.0', 'y2': '8.1', 'z2': '9.0', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_g', 'frames': [6, 7], 'color': '#800080', 'notes': ''}, {'id': '1', 'bone': 'top', 'size': '1.65', 'x': '0.0', 'y': '8.1', 'z': '2.85', 'x2': '0.0', 'y2': '8.1', 'z2': '10.65', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_a', 'frames': [6, 7], 'color': '#400040', 'notes': ''}]",,Grab,,,JokerGrab
71_joker,35,,42,42,"[{'id': '0', 'bone': 'top', 'size': '2.6', 'x': '0.0', 'y': '6.6', 'z': '4.0', 'x2': '0.0', 'y2': '6.6', 'z2': '10.6', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_g', 'frames': [8, 9], 'color': '#800080', 'notes': ''}, {'id': '1', 'bone': 'top', 'size': '1.3', 'x': '0.0', 'y': '6.6', 'z': '2.7', 'x2': '0.0', 'y2': '6.6', 'z2': '11.9', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_a', 'frames': [8, 9], 'color': '#400040', 'notes': ''}]",,Dash Grab,,,JokerDashGrab
71_joker,36,,37,37,"[{'id': '0', 'bone': 'top', 'size': '3.3', 'x': '0.0', 'y': '6.6', 'z': '-7.0', 'x2': '0.0', 'y2': '6.6', 'z2': '-16.700001', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_g', 'frames': [9, 10], 'color': '#800080', 'notes': ''}, {'id': '1', 'bone': 'top', 'size': '1.65', 'x': '0.0', 'y': '6.6', 'z': '-5.35', 'x2': '0.0', 'y2': '6.6', 'z2': '-18.35', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_a', 'frames': [9, 10], 'color': '#400040', 'notes': ''}]",,Pivot Grab,,,JokerPivotGrab
71_joker,37,,6,6,,,Pummel,,,JokerPummel
71_joker,38,,29,29,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9], 'color': 'lightgreen', 'notes': ''}]",Forward Throw,,,JokerFThrow
71_joker,39,,39,39,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14], 'color': 'lightgreen', 'notes': ''}]",Back Throw,,,JokerBThrow
71_joker,40,,37,37,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], 'color': 'lightgreen', 'notes': ''}]",Up Throw,,,JokerUThrow
71_joker,41,,40,40,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23], 'color': 'lightgreen', 'notes': ''}]",Down Throw,,,JokerDThrow
71_joker,42,,92,92,,,Gun,,,JokerGun
71_joker,43,,97,97,,,Gun (Arsene),,,JokerGunArsene
71_joker,44,,39,39,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [5, 6, 7, 8, 9, 10, 11, 12, 13], 'color': 'darkblue', 'notes': ''}]",Gun (Forward),,,JokerGunForward
71_joker,45,,45,45,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [5, 6, 7, 8, 9, 10, 11, 12, 13], 'color': 'darkblue', 'notes': ''}]","Gun (Forward, Arsene)",,,JokerGunForwardArsene
71_joker,46,,45,45,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [5, 6, 7, 8, 9, 10, 11, 12, 13, 14], 'color': 'darkblue', 'notes': ''}]",Gun (Back),,,JokerGunBack
71_joker,47,,49,49,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [5, 6, 7, 8, 9, 10, 11, 12, 13, 14], 'color': 'darkblue', 'notes': ''}]","Gun (Back, Arsene)",,,JokerGunBackArsene
71_joker,48,,48,48,,,Gun (Up),,,JokerGunUp
71_joker,49,,48,48,,,"Gun (Up, Arsene)",,,JokerGunUpArsene
71_joker,50,,28,28,,,Gun (Down),,,JokerGunDown
71_joker,51,,35,35,,,"Gun (Down, Arsene)",,,JokerGunDownArsene
71_joker,52,,59,59,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6], 'color': 'darkblue', 'notes': ''}]",Gun (Jump),,,JokerGunJump
71_joker,53,,59,59,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6], 'color': 'darkblue', 'notes': ''}]","Gun (Jump, Arsene)",,,JokerGunJumpArsene
71_joker,54,,52,52,,,Eiha,,,JokerEiha
71_joker,55,,57,57,,,Eigaon,,,JokerEigaon
71_joker,56,,30,30,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], 'color': 'darkblue', 'notes': ''}]",Rebel's Guard (Attack),,,JokerRebelsGuardAttack
71_joker,57,,56,56,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [3, 4], 'color': 'darkblue', 'notes': ''}]",Tetrakarn & Makarakarn,,,JokerTetrakarn_Makarakarn
71_joker,58,,38,38,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8], 'color': 'darkblue', 'notes': ''}]",Tetrakarn,,,JokerTetrakarn
71_joker,59,,41,41,,"[{'type': 'Intangible', 'bone': 'arml', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29], 'color': 'darkblue', 'notes': ''}, {'type': 'Intangible', 'bone': 'shoulderl', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29], 'color': 'darkblue', 'notes': ''}]",Makarakarn,,,JokerMakarakarn
71_joker,60,,55,55,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], 'color': 'darkblue', 'notes': ''}]",Ledge Attack,,,JokerLedgeAttack
71_joker,61,,45,45,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25], 'color': 'darkblue', 'notes': ''}]",Getup Attack (Up),,,JokerGetupAttackU
71_joker,62,,45,45,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25], 'color': 'darkblue', 'notes': ''}]",Getup Attack (Down),,,JokerGetupAttackD
71_joker,63,,49,49,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7], 'color': 'darkblue', 'notes': ''}]",Trip Attack,,,JokerTripAttack
72_hero,0,,25,25,,,Jab 1,,,HeroJab1
72_hero,1,,25,25,,,Jab 2,,,HeroJab2
72_hero,2,,37,37,,,Jab 3,,,HeroJab3
72_hero,3,,36,36,,"[{'type': 'Invincible', 'bone': 'arml', 'hp': '', 'frames': [9, 10, 11], 'color': 'lightgreen', 'notes': ''}, {'type': 'Invincible', 'bone': 'shoulderl', 'hp': '', 'frames': [9, 10, 11], 'color': 'lightgreen', 'notes': ''}, {'type': 'Invincible', 'bone': 'head', 'hp': '', 'frames': [9, 10, 11], 'color': 'lightgreen', 'notes': ''}, {'type': 'Invincible', 'bone': 'legl', 'hp': '', 'frames': [9, 10, 11], 'color': 'lightgreen', 'notes': ''}, {'type': 'Invincible', 'bone': 'kneel', 'hp': '', 'frames': [9, 10, 11], 'color': 'lightgreen', 'notes': ''}]",Forward Tilt 1,,,HeroFTilt1
72_hero,4,,47,47,,,Forward Tilt 2,,,HeroFTilt2
72_hero,5,,41,41,,,Up Tilt,,,HeroUTilt
72_hero,6,,32,32,,,Down Tilt,,,HeroDTilt
72_hero,7,,51,51,,,Dash Attack,,,HeroDashAttack
72_hero,8,,65,65,,,Forward Smash,,,HeroFSmash
72_hero,9,,53,53,,,Up Smash,,,HeroUSmash
72_hero,10,,55,55,,,Down Smash,,,HeroDSmash
72_hero,11,,45,45,,,Neutral Air,,,HeroNAir
72_hero,12,,42,42,,,Forward Air,,,HeroFAir
72_hero,13,,47,47,,,Back Air,,,HeroBAir
72_hero,14,,32,32,,,Up Air,,,HeroUAir
72_hero,15,,62,62,,,Down Air,,,HeroDAir
72_hero,16,,34,34,"[{'id': '0', 'bone': 'top', 'size': '3.3', 'x': '0.0', 'y': '7.0', 'z': '4.0', 'x2': '0.0', 'y2': '7.0', 'z2': '7.0', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_g', 'frames': [6, 7], 'color': '#800080', 'notes': ''}, {'id': '1', 'bone': 'top', 'size': '1.65', 'x': '0.0', 'y': '7.0', 'z': '2.35', 'x2': '0.0', 'y2': '7.0', 'z2': '8.65', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_a', 'frames': [6, 7], 'color': '#400040', 'notes': ''}]",,Grab,,,HeroGrab
72_hero,17,,42,42,"[{'id': '0', 'bone': 'top', 'size': '2.6', 'x': '0.0', 'y': '7.0', 'z': '4.0', 'x2': '0.0', 'y2': '7.0', 'z2': '9.0', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_g', 'frames': [9, 10], 'color': '#800080', 'notes': ''}, {'id': '1', 'bone': 'top', 'size': '1.3', 'x': '0.0', 'y': '7.0', 'z': '2.7', 'x2': '0.0', 'y2': '7.0', 'z2': '10.3', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_a', 'frames': [9, 10], 'color': '#400040', 'notes': ''}]",,Dash Grab,,,HeroDashGrab
72_hero,18,,37,37,"[{'id': '0', 'bone': 'top', 'size': '3.3', 'x': '0.0', 'y': '7.0', 'z': '-4.0', 'x2': '0.0', 'y2': '7.0', 'z2': '-13.0', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_g', 'frames': [10, 11], 'color': '#800080', 'notes': ''}, {'id': '1', 'bone': 'top', 'size': '1.65', 'x': '0.0', 'y': '7.0', 'z': '-2.35', 'x2': '0.0', 'y2': '7.0', 'z2': '-14.65', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_a', 'frames': [10, 11], 'color': '#400040', 'notes': ''}]",,Pivot Grab,,,HeroPivotGrab
72_hero,19,,6,6,,,Pummel,,,HeroPummel
72_hero,20,,44,44,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], 'color': 'lightgreen', 'notes': ''}]",Forward Throw,,,HeroFThrow
72_hero,21,,43,43,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 'color': 'lightgreen', 'notes': ''}]",Back Throw,,,HeroBThrow
72_hero,22,,35,35,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], 'color': 'lightgreen', 'notes': ''}]",Up Throw,,,HeroUThrow
72_hero,23,,38,38,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], 'color': 'lightgreen', 'notes': ''}]",Down Throw,,,HeroDThrow
72_hero,24,,47,47,,,Zap (No MP),,,HeroZapNoMP
72_hero,25,,38,38,,,Zap,,,HeroZap
72_hero,26,,51,51,,,Zapple,,,HeroZapple
72_hero,27,,93,93,,"[{'type': 'Damage-based Armor', 'bone': 'all', 'hp': '15%', 'frames': [17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50], 'color': '#2F152E', 'notes': ''}]",Kazap,,,HeroKazap
72_hero,28,,64,64,,,Sizzle,,,HeroSizzle
72_hero,29,,59,59,,,Kaboom,,,HeroKaboom
72_hero,30,,38,38,,,Flame Slash,,,HeroFlameSlash
72_hero,31,,35,35,,,Kacrackle Slash,,,HeroKacrackleSlash
72_hero,32,,39,39,,,Metal Slash,,,HeroMetalSlash
72_hero,33,,88,88,,,Hatchet Man,,,HeroHatchetMan
72_hero,34,,1,1,,,Thwack,,,HeroThwack
72_hero,35,,176,176,,,Magic Burst,,,HeroMagicBurst
72_hero,36,,20,20,,,Kamikazee,,,HeroKamikazee
72_hero,37,,1,1,,,Kaclang,,,HeroKaclang
72_hero,38,,55,55,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], 'color': 'darkblue', 'notes': ''}]",Ledge Attack,,,HeroLedgeAttack
72_hero,39,,45,45,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25], 'color': 'darkblue', 'notes': ''}]",Getup Attack (Up),,,HeroGetupAttackU
72_hero,40,,45,45,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22], 'color': 'darkblue', 'notes': ''}]",Getup Attack (Down),,,HeroGetupAttackD
72_hero,41,,49,49,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7], 'color': 'darkblue', 'notes': ''}]",Trip Attack,,,HeroTripAttack
73_banjo-kazooie,0,,27,27,,,Jab 1,,,BanjoKazooieJab1
73_banjo-kazooie,1,,24,24,,,Jab 2,,,BanjoKazooieJab2
73_banjo-kazooie,2,,31,31,,,Jab 3,,,BanjoKazooieJab3
73_banjo-kazooie,3,,16,16,,,Rapid Jab,,,BanjoKazooieJabRapid
73_banjo-kazooie,4,,41,41,,,Rapid Jab (Finisher),,,BanjoKazooieJabRapidEnd
73_banjo-kazooie,5,,28,28,,,Forward Tilt,,,BanjoKazooieFTilt
73_banjo-kazooie,6,,28,28,,,Forward Tilt (Up),,,BanjoKazooieFTiltUp
73_banjo-kazooie,7,,28,28,,,Forward Tilt (Down),,,BanjoKazooieFTiltDown
73_banjo-kazooie,8,,31,31,,,Up Tilt,,,BanjoKazooieUTilt
73_banjo-kazooie,9,,37,37,,,Down Tilt,,,BanjoKazooieDTilt
73_banjo-kazooie,10,,36,36,,,Dash Attack,,,BanjoKazooieDashAttack
73_banjo-kazooie,11,,52,52,,,Forward Smash,,,BanjoKazooieFSmash
73_banjo-kazooie,12,,65,65,,,Up Smash,,,BanjoKazooieUSmash
73_banjo-kazooie,13,,46,46,,,Down Smash,,,BanjoKazooieDSmash
73_banjo-kazooie,14,,47,47,,,Neutral Air,,,BanjoKazooieNAir
73_banjo-kazooie,15,,51,51,,,Forward Air,,,BanjoKazooieFAir
73_banjo-kazooie,16,,43,43,,,Back Air,,,BanjoKazooieBAir
73_banjo-kazooie,17,,33,33,,,Up Air,,,BanjoKazooieUAir
73_banjo-kazooie,18,,56,56,,,Down Air,,,BanjoKazooieDAir
73_banjo-kazooie,19,,27,27,,,Down Air (Landing),,,BanjoKazooieDAirLanding
73_banjo-kazooie,20,,36,36,"[{'id': '0', 'bone': 'top', 'size': '3.2', 'x': '0.0', 'y': '6.6', 'z': '4.0', 'x2': '0.0', 'y2': '6.6', 'z2': '10.0', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_g', 'frames': [7, 8], 'color': '#800080', 'notes': ''}, {'id': '1', 'bone': 'top', 'size': '1.6', 'x': '0.0', 'y': '6.6', 'z': '2.4', 'x2': '0.0', 'y2': '6.6', 'z2': '11.6', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_a', 'frames': [7, 8], 'color': '#400040', 'notes': ''}]",,Grab,,,BanjoKazooieGrab
73_banjo-kazooie,21,,44,44,"[{'id': '0', 'bone': 'top', 'size': '2.6', 'x': '0.0', 'y': '6.6', 'z': '4.0', 'x2': '0.0', 'y2': '6.6', 'z2': '11.8', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_g', 'frames': [10, 11], 'color': '#800080', 'notes': ''}, {'id': '1', 'bone': 'top', 'size': '1.3', 'x': '0.0', 'y': '6.6', 'z': '2.7', 'x2': '0.0', 'y2': '6.6', 'z2': '13.1', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_a', 'frames': [10, 11], 'color': '#400040', 'notes': ''}]",,Dash Grab,,,BanjoKazooieDashGrab
